,name,year,rating,metascore,num_votes
5449,Khal-Naaikaa,1993,3.7,,128.0
5450,Gurudev,1993,4.8,,126.0
5451,Aadmi Khilona Hai,1993,5.1,,124.0
5452,Tadipaar,1993,5.0,,122.0
5453,Phool Aur Angaar,1993,5.6,,113.0
5454,Shreemaan Aashique,1993,4.4,,105.0
5455,Dil Hai Betaab,1993,3.2,,101.0
5456,Phool,1993,5.1,,96.0
5457,Anmol,1993,5.7,,95.0
5458,Dalaal,1993,5.9,,93.0
5459,Shatranj,1993,6.3,,87.0
5460,Aadmi,1993,6.6,,81.0
5461,Aasoo Bane Angaarey,1993,4.7,,71.0
5462,Veerta,1993,5.7,,63.0
5463,Izzat Ki Roti,1993,5.0,,62.0
5464,Gunaah,1993,5.0,,62.0
5465,Dhartiputra,1993,5.9,,58.0
5466,Insaniyat Ke Devta,1993,5.1,,55.0
5467,Game,I) (1993,5.2,,51.0
5468,Chor Aur Chand,1993,7.3,,47.0
5469,Geetanjali,I) (1993,6.3,,38.0
5470,Yugandhar,1993,7.1,,37.0
5471,Meharbaan,1993,5.9,,35.0
5472,Santaan,1993,6.1,,33.0
5473,Hasti,1993,5.2,,31.0
5474,Kundan,1993,5.9,,31.0
5475,Teri Payal Mere Geet,1993,5.5,,29.0
5476,Aulad Ke Dushman,1993,4.1,,29.0
5477,Aaja Meri Jaan,1993,4.6,,29.0
5478,Krishan Avtaar,1993,6.0,,28.0
5479,High-Rise,1993,6.4,,27.0
5480,Zakhmo Ka Hisaab,1993,5.5,,25.0
5481,Prateeksha,1993,5.9,,24.0
5482,Nippu Ravva,1993,7.7,,22.0
5483,Bomb Blast,1993,6.5,,21.0
5484,Pyaar Ka Tarana,1993,4.2,,21.0
5485,Kohra,1993,4.8,,18.0
5486,Bhookamp,1993,5.4,,18.0
5487,Patang,1993,6.9,,18.0
5488,Tum Karo Vaada,1993,6.8,,17.0
5489,Antim Nyay,1993,4.1,,17.0
5490,Balmaa,1993,5.8,,17.0
5491,Aag Ka Toofaan,1993,5.1,,17.0
5492,Sangharsha,1993,7.5,,16.0
5493,Sadhna,1993,6.3,,16.0
5494,Parwane,1993,5.5,,16.0
5495,Phoolan Hasina Ramkali,1993,4.5,,15.0
5496,Papeeha,1993,7.9,,15.0
5497,Tahqiqaat,1993,5.4,,14.0
5498,Pardesi,1993,4.8,,13.0
5499,Kasam Teri Kasam,1993,4.8,,13.0
5500,Zakhmi Rooh,1993,5.5,,13.0
5501,Jeevan Ki Shatranj,1993,4.5,,11.0
5502,15th August,1993,6.3,,11.0
5503,Rampur Ka Raja,1993,6.1,,10.0
5504,Police Wala,1993,4.1,,10.0
5505,Chahoonga Main Tujhe,1993,6.5,,10.0
5506,Aaj Kie Aurat,1993,4.1,,9.0
5507,Meri Aan,1993,4.3,,9.0
5508,Ghar Aaya Mera Pardesi,1993,5.1,,9.0
5509,Lavanya Preeti,1993,5.8,,8.0
5510,Rani Aur Maharani,1993,4.5,,8.0
5511,Andha Insaaf,1993,6.9,,8.0
5512,Badi Bahen,1993,6.1,,8.0
5513,Pratidhwani,1993,6.3,,7.0
5514,Boy Friend,1993,4.9,,7.0
5515,Baarish,1993,7.1,,7.0
5516,Pyar Pyar,1993,4.3,,6.0
5517,Bechain,1993,5.3,,6.0
5518,Baaghi Sultana,1993,3.7,,6.0
5519,Ashwa: The Black Horse,1993,7.6,,5.0
5520,Sunday,1993,7.8,,5.0
5521,Dosti Ki Saugandh,1993,3.8,,5.0
5522,Jai Devaa,1993,,,
5523,Kalankini Based on the Novel by Gulshan Nanda 1993,1993,,,
5524,Sairandhri,1993,,,
5525,Yeh Hai Gaddar,1993,,,
5526,Swami Ayappa Shabarimalai,1993,,,
5527,Shatru,1993,,,
5528,Ek Aur Hasti,1993,,,
5529,Prathap,1993,,,
5530,Do Dilon Ki Sangam,1993,,,
5531,Kachha Yauvan,1993,,,
5532,Zulm Ka Muqabla,1993,,,
5533,Chingari Aur Sholay,1993,,,
5534,My Story,1993,,,
5535,Mothron Ki Basti Mein Karna Kunti Samvaad,1993,,,
5536,Bonny,1993,,,
5537,Aantiya,1993,,,
5538,Thakur Bhavani Singh,1993,,,
5539,Shathru,1993,,,
5540,Arjun Dada,1993,,,
5541,Insaaf Ki Takkar,1993,,,
5542,Hastak,1993,,,
5543,Junglee Bahar,1993,,,
5544,Shri Krishna Bhakta Narsi,1993,,,
5545,Shaam Hi To Hai,1993,,,
5546,Rajdrohi,1993,,,
5547,Pyar Ki Jalan,1993,,,
5548,Pyar Hua Dheere Dheere,1993,,,
5549,Mulaquat,1993,,,
5550,Kalyani,1993,,,
5551,Meri Pyari Nimmo,1993,,,
5552,Dil Ki Pyas,1993,,,
5553,Andaz Apna Apna,1994,8.2,,47732.0
5554,Who Am I to You?,1994,7.5,,18092.0
5555,Kabhi Haan Kabhi Naa,1994,7.8,,16794.0
5556,Mohra,1994,6.9,,7295.0
5557,Anjaam,1994,6.9,,5745.0
5558,Main Khiladi Tu Anari,1994,6.5,,5402.0
5559,Yeh Dillagi,1994,6.0,,4230.0
5560,Bandit Queen,1994,7.6,,4201.0
5561,1942: A Love Story,1994,7.2,,3074.0
5562,Dilwale,1994,5.6,,2631.0
5563,Raja Babu,1994,6.3,,2337.0
5564,Krantiveer,1994,7.4,,1731.0
5565,Suhaag,1994,5.7,,1635.0
5566,Laadla,1994,5.8,,1067.0
5567,Elaan,1994,5.4,,801.0
5568,Gopi Kishan,1994,5.5,,758.0
5569,Aatish: Feel the Fire,1994,5.8,,684.0
5570,Ikke Pe Ikka,1994,3.7,,601.0
5571,Vijaypath,1994,4.9,,595.0
5572,Jai Kishen,1994,5.3,,579.0
5573,Hum Hain Bemisaal,1994,5.1,,531.0
5574,Zaalim,1994,5.1,,522.0
5575,Veera,1994,6.6,,512.0
5576,Amaanat,1994,4.8,,503.0
5577,Bhairava Dweepam,1994,7.7,,460.0
5578,Zakhmi Dil,1994,4.2,,423.0
5579,Beautiful,1994,3.7,,389.0
5580,Andaz,1994,4.4,,364.0
5581,Mammo,1994,7.7,,360.0
5582,Droh Kaal,1994,7.5,,356.0
5583,In Custody,1994,7.0,,330.0
5584,Imtihaan,1994,5.3,,304.0
5585,The Heartless Lover,1994,3.7,,302.0
5586,Eena Meena Deeka,1994,4.6,,290.0
5587,Khuddar,1994,5.2,,287.0
5588,Duet,1994,6.5,,251.0
5589,Dulaara,1994,4.6,,239.0
5590,Humanity,1994,3.1,,239.0
5591,Raja Chinna Roja,1994,6.9,,230.0
5592,Mahakaal,1994,4.3,,217.0
5593,Aag,1994,4.6,,198.0
5594,The Gentleman,1994,5.3,,175.0
5595,Aao Pyaar Karen,1994,4.2,,140.0
5596,Vivekananda,1994,6.7,,124.0
5597,Udhaar Ki Zindagi,1994,6.0,,121.0
5598,Teesra Kaun?,1994,5.3,,118.0
5599,Saajan Ka Ghar,1994,4.7,,117.0
5600,Kanoon,1994,3.0,,116.0
5601,Anth,1994,4.6,,107.0
5602,Naaraaz,1994,5.0,,105.0
5603,Yaar Gaddar,1994,3.8,,101.0
5604,Aa Gale Lag Jaa,1994,5.2,,99.0
5605,Pehla Pehla Pyar,1994,5.0,,87.0
5606,Mr. Azaad,1994,4.2,,80.0
5607,Tejasvini,1994,6.5,,75.0
5608,Prem Shakti,1994,3.9,,71.0
5609,Cheetah,1994,6.1,,67.0
5610,Madam X,1994,3.8,,67.0
5611,Super Police,1994,5.6,,64.0
5612,Triyacharitra,1994,7.5,,62.0
5613,Madhosh,1994,7.0,,62.0
5614,Ekka Raja Rani,1994,5.0,,62.0
5615,Professor Ki Padosan,1994,6.2,,60.0
5616,Bhagyawan,1994,4.5,,59.0
5617,Zamane Se Kya Darna,1994,5.6,,58.0
5618,Top Hero,1994,6.2,,54.0
5619,Gangster,1994,5.2,,52.0
5620,Salaami,1994,6.9,,47.0
5621,Ghar Ki Izzat,1994,4.9,,45.0
5622,Prem Yog,1994,5.9,,44.0
5623,Paramaatma,1994,6.7,,41.0
5624,Aranyaka,1994,6.5,,40.0
5625,Betaaj Badshah,1994,5.1,,39.0
5626,Beta Ho To Aisa,1994,3.9,,39.0
5627,Seevalaperi Pandi,1994,6.8,,36.0
5628,Insaaf Apne Lahoo Se,1994,4.9,,33.0
5629,Brahma,1994,5.1,,31.0
5630,Kranti Kshetra,1994,5.5,,29.0
5631,Hanste Khelte,1994,6.2,,28.0
5632,Juaari,1994,3.5,,26.0
5633,Mohabbat Ki Arzoo,1994,4.5,,26.0
5634,Janata Ki Adalat,1994,5.2,,24.0
5635,Baali Umar Ko Salaam,1994,4.2,,23.0
5636,Priyanka,1994,5.9,,22.0
5637,Chauraha,1994,4.2,,21.0
5638,Jai Maa Vaishno Devi,1994,8.7,,20.0
5639,Chhoti Bahoo,1994,6.1,,19.0
5640,Khudai,1994,6.1,,19.0
5641,Dilbar,1994,3.8,,19.0
5642,Stunttman,1994,5.2,,19.0
5643,Karan,1994,4.4,,18.0
5644,Zid,1994,5.0,,17.0
5645,Rakhwale,1994,3.6,,13.0
5646,Maha Shaktishaali,1994,6.1,,11.0
5647,Vaade Iraade,1994,5.5,,11.0
5648,Janam Se Pehle,1994,3.7,,11.0
5649,Shakaal,1994,5.9,,10.0
5650,Do Fantoosh,1994,2.9,,10.0
5651,Aag Aur Chingari,1994,3.9,,10.0
5652,Raktanadir Dhara,1994,7.3,,10.0
5653,Pratyaghat,1994,7.3,,10.0
5654,Aag Andhi Aur Toofan,1994,3.4,,9.0
5655,Do Bhai,1994,5.9,,9.0
5656,Hum Hain Karan Arjun,1994,6.6,,8.0
5657,Ishq Mein Jeena Ishq Mein Marna,1994,6.4,,8.0
5658,Yuhi Kabhi,1994,6.1,,8.0
5659,Pyar Ka Rog,1994,2.8,,8.0
5660,Saboot Mangta Hain Kanoon,1994,3.3,,6.0
5661,Ulfat Ki Nayee Manzilen,1994,5.7,,6.0
5662,Jazbaat,1994,2.0,,6.0
5663,Ganga Aur Ranga,1994,2.4,,5.0
5664,Namma Annachi,1994,6.0,,5.0
5665,Aaja Sanam,1994,4.2,,5.0
5666,Yeh Dil Deewana Hain,1994,,,
5667,Maine Dil Liya,1994,,,
5668,Taange Ka Ghoda,1994,,,
5669,Haaye Re Jawaani,1994,,,
5670,New Entry,1994,,,
5671,Teri Aankhein Bhool Bhoolaiyan,1994,,,
5672,Badla Aur Balidan,1994,,,
5673,Nepoliyan,1994,,,
5674,Prem Path,1994,,,
5675,Love,1994,,,
5676,Ek Hatyara,1994,,,
5677,Ashtalakshmi,1994,,,
5678,Yeh Kaisa Bharat Bandh,1994,,,
5679,Aap Se Pyar Hain,1994,,,
5680,Aaja Mere Mehboob,1994,,,
5681,Main Tera Aashiq,1994,,,
5682,Tara Rani Ki Amar Katha,1994,,,
5683,Sukh Ki Daulat,1994,,,
5684,Suki,1994,,,
5685,Sehme Huye Sitaare,1994,,,
5686,Raja Saheb,1994,,,
5687,Pyaasa Aashiq,1994,,,
5688,Pathbhrashtha,1994,,,
5689,Jungle Mein Hungama,1994,,,
5690,Haseena Haathiwali,1994,,,
5691,Ek Thi Goonja,1994,,,
5692,Chubhan,1994,,,
5693,Black Commando,1994,,,
5694,Bharat Ke Lal,1994,,,
5695,Akhand Pratigya,1994,,,
5696,Aakhri Mohabbat,1994,,,
5697,Mamta Ki Saugandh,1994,,,
5698,Bus Ek Baar,1994,,,
5699,Aaya Jawani Jhoom Ke,1994,,,
5700,Sone Ki Sita,1994,,,
5701,Fauj,1994,,,
5702,Kokh,1994,,,
5703,Dilwale Dulhania Le Jayenge,1995,8.1,,61055.0
5704,Karan Arjun,1995,6.8,,12335.0
5705,Colorful,1995,7.5,,8802.0
5706,"I'm Alone, You're Alone",1995,7.0,,4479.0
5707,Sabse Bada Khiladi,1995,6.0,,4196.0
5708,Ram Jaane,1995,5.4,,3539.0
5709,Trimurti,1995,4.8,,2380.0
5710,Coolie No. 1,1995,6.2,,2305.0
5711,Guddu,1995,4.2,,2142.0
5712,Gamble,1995,6.6,,2086.0
5713,Zamaana Deewana,1995,4.9,,1836.0
5714,Oh Darling Yeh Hai India,1995,4.2,,1490.0
5715,Barsaat,1995,5.4,,1090.0
5716,Martyrdom,1995,5.3,,805.0
5717,Mera Damad,1995,4.5,,785.0
5718,Terror Rules Everywhere,1995,5.3,,735.0
5719,Raja,1995,5.3,,689.0
5720,Naajayaz,1995,5.5,,519.0
5721,Paandav,1995,4.3,,513.0
5722,Maidan-E-Jung,1995,4.5,,487.0
5723,Nazar Ke Samne,1995,4.9,,450.0
5724,Hulchul,1995,4.5,,390.0
5725,Criminal,1995,5.7,,390.0
5726,Taqdeerwala,1995,6.6,,341.0
5727,Gundaraj,1995,4.2,,325.0
5728,Gambler,1995,5.1,,319.0
5729,Yaraana,1995,4.6,,301.0
5730,Haqeeqat,1995,4.6,,293.0
5731,Andolan,1995,5.1,,231.0
5732,Maanthrikam,1995,6.3,,204.0
5733,Prem,1995,4.1,,192.0
5734,Dushmani: A Violent Love Story,1995,5.1,,177.0
5735,Raasaiyya,1995,5.0,,170.0
5736,Takkar,1995,4.6,,169.0
5737,Hum Dono,1995,6.2,,168.0
5738,Surakshaa,1995,4.2,,166.0
5739,Naseem,1995,7.0,,151.0
5740,Angrakshak,1995,4.4,,147.0
5741,Jallaad,1995,5.7,,133.0
5742,Haathkadi,1995,4.2,,116.0
5743,Khilona Bana Khalnayak,1995,6.6,,101.0
5744,Ravan Raaj: A True Story,1995,7.0,,93.0
5745,Ghatotkachudu,1995,7.2,,90.0
5746,Bewafa Sanam,1995,6.4,,89.0
5747,Taaqat,1995,5.0,,85.0
5748,Jai Vikraanta,1995,5.1,,79.0
5749,Gaddaar,1995,4.4,,79.0
5750,Milan,1995,5.6,,79.0
5751,The Don,1995,6.0,,77.0
5752,Target,1995,7.7,,72.0
5753,Raghuveer,1995,4.2,,71.0
5754,Ram Shastra,1995,4.2,,63.0
5755,Tarpan (The Absolution),1995,7.3,,61.0
5756,Kismat,1995,5.3,,60.0
5757,Saajan Ki Baahon Mein,1995,3.9,,59.0
5758,Abhay,1995,7.2,,54.0
5759,Kartavya,1995,5.1,,53.0
5760,Param Vir Chakra,1995,6.9,,50.0
5761,Policewala Gunda,1995,5.1,,46.0
5762,Paappi Devataa,1995,4.7,,45.0
5763,Rock Dancer,1995,4.3,,41.0
5764,Diya Aur Toofan,1995,4.3,,41.0
5765,Ahankaar,1995,6.4,,41.0
5766,Jawab,1995,4.0,,36.0
5767,Gunehgar,1995,4.3,,35.0
5768,Hum Sab Chor Hain,1995,3.4,,30.0
5769,Zakhmi Sipahi,1995,5.7,,28.0
5770,Aazmayish,1995,5.2,,28.0
5771,Veer,1995,3.6,,27.0
5772,Ab Insaf Hoga,1995,5.2,,27.0
5773,God and Gun,1995,5.0,,25.0
5774,Dance Party,1995,2.7,,24.0
5775,Nishana,1995,5.2,,24.0
5776,Janam Kundli,1995,3.9,,23.0
5777,Sauda,1995,4.6,,21.0
5778,Dil Ka Doctor,1995,3.6,,20.0
5779,Street Fighter,1995,5.0,,17.0
5780,Police Lock-up,1995,4.4,,17.0
5781,Sanjay,1995,3.9,,14.0
5782,Sanam Harjai,1995,5.6,,12.0
5783,Fauji,1995,4.7,,10.0
5784,Kalyug Ke Avtaar,1995,2.8,,10.0
5785,Aashique Mastane,1995,6.2,,10.0
5786,Sarhad: The Border of Crime,1995,3.4,,10.0
5787,Jeena Nahin Bin Tere,1995,6.7,,9.0
5788,Anokha Andaaz,1995,3.8,,9.0
5789,7 Days,1995,3.7,,9.0
5790,Mounam,1995,5.2,,9.0
5791,Rani Hindustani,1995,3.7,,7.0
5792,Teenmoti,1995,5.4,,7.0
5793,Faisla Main Karungi,1995,3.4,,5.0
5794,Lovers In Blood,1995,,,
5795,Memories of Fear,1995,,,
5796,Sooraj Pe Dastak,1995,,,
5797,Saajan Ke Liye,1995,,,
5798,Mohabbat Zindagi Hai,1995,,,
5799,Lok Parlok,1995,,,
5800,Shiv Puran,1995,,,
5801,Khaidi Inspector,1995,,,
5802,Mahatma Ka Insaaf,1995,,,
5803,Kanoon Se Rishta,1995,,,
5804,Qayamat Ki Zindagi,1995,,,
5805,Angrakshak: Body Guard,1995,,,
5806,Haathi Mera Yaar,1995,,,
5807,Aaj Ka Romeo,1995,,,
5808,Shahazada,1995,,,
5809,Kaise Kahun I Love You,1995,,,
5810,Ek Aur Ziddi Man,1995,,,
5811,Adhuri Dulhan,1995,,,
5812,Mere Qadam Tere Pyar Mein,1995,,,
5813,Zulm Ka Jawab,1995,,,
5814,Kaala Sach,1995,,,
5815,Prem Ishq Love,1995,,,
5816,Paanch Parinde,1995,,,
5817,Senani Sane Guruji,1995,,,
5818,Humse Na Takrana,1995,,,
5819,Drugs and Aids,1995,,,
5820,Ramgarh Ka Daku,1995,,,
5821,Garam Chumban,1995,,,
5822,Teri Jyot Jale Din Raat,1995,,,
5823,Mounie,1995,,,
5824,Taqdeer Ke Phere,1995,,,
5825,Shaan E Elaahi,1995,,,
5826,Sawa Ser Gehu,1995,,,
5827,Police Qaidi,1995,,,
5828,Play Girls,1995,,,
5829,Paapi Farishte,1995,,,
5830,Mujhe Gale Laga Lo,1995,,,
5831,Mera Kanoon Mera Insaaf,1995,,,
5832,Main Inteqam Loongi,1995,,,
5833,Lady Tution Teacher,1995,,,
5834,Kothi Se Kothe Tak,1995,,,
5835,Junglee Bulbul,1995,,,
5836,Jhumka,1995,,,
5837,Jeeja Sali,1995,,,
5838,Jalta Shabab,1995,,,
5839,Jai Hari Hara Putra Ayyappa,1995,,,
5840,Jai Bharat,1995,,,
5841,Jaan Tere Liye,1995,,,
5842,Hum Do Bundlebaaz,1995,,,
5843,Gunda Mawali,1995,,,
5844,Faraar,1995,,,
5845,Ek Ka Jawab Do,1995,,,
5846,Aaj Ka Maseeha,1995,,,
5847,Himalaya Ke Aanchal Mein,1995,,,
5848,Hatya Chakra,1995,,,
5849,Om Shakti Naag Shakti,1995,,,
5850,Lady Killer,1995,,,
5851,Karmon Kee Sazaa,1995,,,
5852,Sajan Ka Dard,1995,,,
5853,Raja Hindustani,1996,6.2,,6717.0
5854,Fire,1996,7.2,64.0,5555.0
5855,Khiladiyon Ka Khiladi,1996,6.0,,5487.0
5856,Ghatak: Lethal,1996,7.4,,3029.0
5857,Silence: The Musical,1996,7.5,,2540.0
5858,Chaahat,1996,5.5,,2517.0
5859,Victory,1996,5.6,,1993.0
5860,Maachis,1996,7.8,,1873.0
5861,Army,1996,4.3,,1522.0
5862,Diljale,1996,5.8,,1455.0
5863,Tu Chor Main Sipahi,1996,5.2,,1231.0
5864,Saajan Chale Sasural,1996,5.9,,1162.0
5865,Sapoot,1996,5.3,,952.0
5866,Agni Sakshi,1996,6.1,,622.0
5867,Ninne Pelladatha,1996,7.6,,621.0
5868,Enemy of the World,1996,4.2,,610.0
5869,Jaan,1996,4.1,,505.0
5870,Loafer,1996,5.1,,461.0
5871,Our Dreams,1996,6.2,,458.0
5872,Daraar,1996,5.5,,456.0
5873,Halo,1996,8.0,,434.0
5874,Kadhal Desam,1996,6.8,,413.0
5875,PremGranth,1996,5.7,,391.0
5876,Mr. Bechara,1996,5.5,,308.0
5877,The Middle,1996,3.4,,303.0
5878,Krishna,I) (1996,4.6,,284.0
5879,Rakshak,1996,4.7,,268.0
5880,Rajkumar,1996,4.6,,255.0
5881,Dastak,1996,4.9,,255.0
5882,Is Raat Ki Subah Nahin,1996,6.9,,247.0
5883,Chhote Sarkar,1996,4.7,,215.0
5884,Jung,1996,3.9,,207.0
5885,Indira,1996,7.0,,199.0
5886,Papi Gudia,1996,2.0,,190.0
5887,Bambai Ka Babu,1996,5.1,,178.0
5888,Papa Kahte Hain,1996,4.9,,177.0
5889,Himmat,1996,4.6,,175.0
5890,Sardari Begum,1996,6.7,,170.0
5891,Ajay,1996,3.8,,163.0
5892,Dil Tera Diwana,1996,5.1,,159.0
5893,Mr. Romeo,1996,5.4,,146.0
5894,Sahasa Veerudu Sagara Kanya,1996,6.1,,137.0
5895,Kalloori Vaasal,1996,5.4,,125.0
5896,Fareb,1996,4.8,,113.0
5897,Ek Tha Raja,1996,3.9,,104.0
5898,Bal Bramhachari,1996,2.7,,103.0
5899,Return of Jewel Thief,1996,5.3,,98.0
5900,Aatank,1996,4.0,,87.0
5901,Masoom,1996,5.8,,82.0
5902,Raja Aur Rangeeli,1996,8.5,,73.0
5903,The Square Circle,1996,7.2,,72.0
5904,Vishwasghaat,1996,5.4,,68.0
5905,Ramudochhadu,1996,6.1,,67.0
5906,Shastra,1996,4.8,,67.0
5907,Vijeta,1996,4.1,,65.0
5908,Sanshodhan,1996,7.4,,59.0
5909,Mafia,1996,5.2,,57.0
5910,Aisi Bhi Kya Jaldi Hai,1996,6.3,,55.0
5911,Bandish,1996,4.5,,54.0
5912,Beqabu,1996,4.3,,53.0
5913,Megha,1996,4.0,,46.0
5914,Rangbaaz,1996,6.1,,40.0
5915,Apne Dam Par,1996,6.0,,39.0
5916,Namak,1996,4.1,,37.0
5917,Jaggu Bhai,1996,8.2,,36.0
5918,Aur Ek Prem Kahani,1996,7.3,,30.0
5919,Bhairavi,1996,6.1,,28.0
5920,Talaashi,1996,4.6,,28.0
5921,Muqaddar,1996,6.1,,27.0
5922,Jurmana,1996,5.7,,27.0
5923,Bhishma,1996,4.2,,26.0
5924,Zordaar,1996,5.0,,23.0
5925,Khilona,1996,6.4,,23.0
5926,Sautela Bhai,1996,6.4,,21.0
5927,Maahir,1996,3.3,,21.0
5928,Angaara,1996,4.9,,19.0
5929,Nazarr,1996,6.3,,18.0
5930,"Unicornio, el jardín de las frutas",1996,4.4,,18.0
5931,Khoon Ki Pyasi,1996,3.1,,16.0
5932,Ram Aur Shyam,1996,4.5,,15.0
5933,Himmatvar,1996,5.4,,14.0
5934,Smuggler,1996,4.6,,14.0
5935,Shikaar,1996,5.9,,14.0
5936,Maa Ki Shakti,1996,7.5,,12.0
5937,Yash,1996,6.2,,12.0
5938,Muqadama,1996,5.7,,11.0
5939,Ghar Mein Raam Gali Mein Shyam,1996,6.4,,10.0
5940,Daanveer,1996,4.4,,9.0
5941,Nirbhay,1996,5.4,,9.0
5942,Rangeela Raja,1996,6.8,,8.0
5943,Aurat Aurat Aurat,1996,6.4,,8.0
5944,Ek Anari Do Khiladi,1996,5.8,,8.0
5945,Laalchee,1996,6.6,,7.0
5946,Chhota Sa Ghar,1996,3.4,,7.0
5947,Gehra Raaz,1996,5.8,,6.0
5948,Muthi Bhar Zameen,1996,4.6,,5.0
5949,Looking Eyes,1996,,,
5950,Pehli Nazar Mein,1996,,,
5951,Durjan,1996,,,
5952,Abhiyog,1996,,,
5953,Armaan,1996,,,
5954,Baap ji,1996,,,
5955,Kalyug Ka Arjun,1996,,,
5956,Jhumka,1996,,,
5957,Aadhe Adhure,1996,,,
5958,Durgan,1996,,,
5959,Sampoorna Ramaayan,1996,,,
5960,Aahwan,1996,,,
5961,Bada Baazigar,1996,,,
5962,Tasveer Mere Sanam,1996,,,
5963,Zulm Hi Zulm,1996,,,
5964,Prayaas,1996,,,
5965,Love Lust and Marriage,1996,,,
5966,Deep Fire: Kaam Utsav,1996,,,
5967,Kamsin Saali Bani Gharwali,1996,,,
5968,Pyar Karenge Pal Pal,1996,,,
5969,Suhagraat Se Pehle,1996,,,
5970,Mazhab,1996,,,
5971,Jai Dhakshineshwari Kali Maa,1996,,,
5972,Gunde Ki Adalat,1996,,,
5973,Dhun,1996,,,
5974,Chal Kanvariya Shiv Ke Dham,1996,,,
5975,Chakravyuh,1996,,,
5976,Captain Shiva,1996,,,
5977,Balgobin Bhagat,1996,,,
5978,Bhargavi I. P. S.,1996,,,
5979,Apna Kaun,1996,,,
5980,Sabar,1996,,,
5981,Kunwari Maa,1996,,,
5982,Ek Aur Sangram,1996,,,
5983,Dharamyudh,1996,,,
5984,Param Kartavya,1996,,,
5985,Hind Ki Beti,1996,,,
5986,Sindoor Ki Holi,1996,,,
5987,Police Ke Ghere Mein,1996,,,
5988,Agni Prem,1996,,,
5989,Jagannath,1996,,,
5990,SUBASH,1996,,,
5991,Parivattam,1996,,,
5992,Duniyaa Jhukti Hai,1996,,,
5993,Shohrat,1996,,,
5994,Hasina Aur Nagina,1996,,,
5995,Hum Hain Premi,1996,,,
5996,Yaaron Ka Yaar,1996,,,
5997,Hum Hain Khalnayak,1996,,,
5998,Hahakaar,1996,,,
5999,Spot Boy,1996,,,
6000,Jay baba pashupatinath,1996,,,
6001,Time Bomb,1996,,,
6002,Hukumnama,1996,,,
6003,Dil To Pagal Hai,1997,7.0,,19969.0
6004,Pardes,1997,7.0,,13291.0
6005,Border,I) (1997,7.9,,13140.0
6006,Yes Boss,1997,6.8,,12165.0
6007,Chachi 420,1997,7.4,,12050.0
6008,Passion,1997,6.9,,9551.0
6009,Koyla,1997,6.2,,7943.0
6010,Mr. & Mrs. Khiladi,1997,6.4,,5720.0
6011,Twins,1997,6.0,,4903.0
6012,Gupt: The Hidden Truth,1997,7.3,,4347.0
6013,Virasat,1997,7.5,,2383.0
6014,Hero No. 1,1997,6.1,,2356.0
6015,Crazy Love,1997,6.7,,2248.0
6016,Judaai,1997,6.1,,2087.0
6017,Ziddi,1997,5.7,,1448.0
6018,Aflatoon,1997,4.6,,1180.0
6019,Ghulam-E-Musthafa,1997,6.7,,1047.0
6020,Yeshwant,1997,7.2,,1015.0
6021,Daud: Fun on the Run,1997,5.9,,922.0
6022,Weapon,1997,4.5,,879.0
6023,Insaaf: The Final Justice,1997,4.3,,828.0
6024,...Aur Pyaar Ho Gaya,1997,4.7,,776.0
6025,Hameshaa,1997,5.3,,580.0
6026,Lahoo Ke Do Rang,1997,4.6,,562.0
6027,Tarazu,1997,4.6,,551.0
6028,Daava,1997,4.6,,530.0
6029,Loha,1997,5.6,,486.0
6030,Mohabbat,1997,5.4,,448.0
6031,The Death Sentence: Mrityu Dand,1997,7.4,,401.0
6032,Angel of Death,1997,2.5,,353.0
6033,Raja Ki Ayegi Baraat,1997,3.8,,332.0
6034,Gudgudee,1997,4.2,,318.0
6035,Bhai,1997,5.1,,317.0
6036,Naseeb,1997,5.3,,283.0
6037,Itihaas,1997,3.5,,268.0
6038,Banarasi Babu,1997,4.3,,209.0
6039,Aar Ya Paar,1997,6.0,,209.0
6040,Rui Ka Bojh,1997,7.7,,189.0
6041,Aastha: In the Prison of Spring,1997,6.4,,167.0
6042,Mahaanta: The Film,1997,4.5,,152.0
6043,Qahar,1997,4.0,,137.0
6044,Udaan,1997,4.5,,125.0
6045,Dance of the Wind,1997,6.4,,121.0
6046,Himalay Putra,1997,4.9,,118.0
6047,Love Birds,1997,5.1,,117.0
6048,Saaz,1997,6.8,,110.0
6049,Prithvi,1997,5.6,,99.0
6050,Betaabi,1997,5.0,,96.0
6051,Shapath,1997,5.4,,79.0
6052,Sanam,1997,4.8,,76.0
6053,Kaun Sachcha Kaun Jhootha,1997,5.6,,74.0
6054,Dhaal: The Battle of Law Against Law,1997,5.2,,65.0
6055,Darmiyaan: In Between,1997,7.3,,60.0
6056,Judge Mujrim,1997,4.1,,56.0
6057,Private Detective: Two Plus Two Plus One,1997,5.9,,54.0
6058,Mere Sapno Ki Rani,1997,4.3,,52.0
6059,The Chalbaaz,1997,8.4,,48.0
6060,Do Ankhen Barah Hath,1997,3.9,,48.0
6061,Agnichakra,1997,3.7,,47.0
6062,Uff! Yeh Mohabbat,1997,4.8,,46.0
6063,Krantikari,1997,6.5,,44.0
6064,Gudia,1997,7.6,,41.0
6065,Sher-E-Hindustan,1997,5.3,,39.0
6066,Ankhon Mein Tum Ho,1997,5.6,,39.0
6067,Kaalia,1997,6.2,,36.0
6068,Vishwavidhaata,1997,5.2,,32.0
